id;periodo;temperatura_minima;temperatura_media;temperatura_maxima;humedad;velocidad_viento;velocidad_max_viento;barometro;mm_lluvia;radiacion_solar;sonda;direccion_viento
456494;2010-10-21;10.4;18.3;2.5;46.1;5.9;32.2;1017.9;0.0;;115;NNE
456495;2010-10-22;15.7;25.9;6.6;29.9;11.0;43.5;1012.5;0.0;;115;WSW
456496;2010-10-23;14.5;22.6;6.2;36.0;2.9;24.1;1011.5;0.0;;115;SW
456497;2010-10-24;14.7;23.4;6.0;36.9;5.4;41.8;1015.1;0.0;;115;NNE
456498;2010-10-25;15.6;27.8;2.1;42.0;3.3;32.2;1015.2;0.0;;115;WSW
456499;2010-10-26;19.7;31.4;7.1;41.1;13.1;56.3;1010.1;0.0;;115;SW
456500;2010-10-27;18.3;23.8;14.2;52.5;5.6;29.0;1006.4;0.8;;115;SW
456501;2010-10-28;17.5;24.8;9.4;47.7;6.6;45.1;1004.9;1.0;;115;SSW
456502;2010-10-29;13.2;16.4;10.2;72.4;2.4;19.3;1003.7;1.0;;115;NE
456503;2010-10-30;14.0;20.5;8.7;51.9;16.3;49.9;1006.0;2.0;;115;N
456504;2010-10-31;16.5;26.6;4.0;51.4;7.1;45.1;1013.1;0.0;;115;NE
456505;2010-11-01;20.2;27.9;11.9;42.4;6.6;45.1;1015.9;0.0;;115;NE
456506;2010-11-02;16.7;26.6;8.8;56.3;9.1;51.5;1012.0;0.0;;115;WSW
456507;2010-11-03;13.7;19.9;10.6;70.6;6.6;45.1;1005.6;2.0;;115;WNW
456508;2010-11-04;13.5;16.7;9.6;60.6;13.0;43.5;1011.8;0.8;;115;NE
456509;2010-11-05;14.6;22.8;6.4;50.9;10.2;43.5;1026.0;0.0;;115;SW
456510;2010-11-06;15.7;25.4;7.1;48.6;14.1;43.5;1021.6;0.0;;115;SW
456511;2010-11-07;19.8;29.8;11.6;45.5;10.8;48.3;1014.8;0.0;;115;WSW
456512;2010-11-08;21.3;27.6;15.3;40.5;4.5;29.0;1009.5;0.0;;115;SW
456513;2010-11-09;19.5;26.0;9.4;31.1;5.3;40.2;1001.4;0.0;;115;NNE
456514;2010-11-10;19.3;24.9;13.0;32.0;6.8;40.2;1001.8;0.0;;115;ENE
456515;2010-11-11;18.9;24.6;9.4;42.8;10.5;51.5;1002.0;0.0;;115;ENE
456516;2010-11-12;16.1;21.6;9.8;30.4;8.2;33.8;1012.9;0.0;;115;ESE
456517;2010-11-13;17.0;27.2;3.3;38.2;6.3;38.6;1011.8;0.0;;115;N
456518;2010-11-14;21.6;28.2;15.3;29.0;12.7;56.3;1004.4;0.0;;115;
456519;2010-11-15;18.2;27.6;6.7;26.8;6.2;29.0;1009.2;0.0;;115;NE
456520;2010-11-16;18.6;29.4;9.1;31.6;5.4;33.8;1010.4;0.0;;115;NNE
456521;2010-11-17;18.0;25.2;12.3;35.2;13.1;56.3;1009.3;0.0;;115;WSW
456522;2010-11-18;13.5;18.5;8.8;45.5;10.5;37.0;1019.7;0.0;;115;N
456523;2010-11-19;17.7;28.8;6.9;46.2;7.0;29.0;1009.9;0.0;;115;SW
456524;2010-11-20;15.2;19.4;6.9;40.4;11.2;59.5;1004.2;0.0;;115;SW
456525;2010-11-21;6.6;12.4;3.1;64.7;2.3;29.0;1011.5;0.0;;115;NE
456526;2010-12-01;;;;;;;;0.0;;115;
456527;2010-12-02;;;;;;;;0.0;;115;
456528;2010-12-03;;;;;;;;0.0;;115;
456529;2010-12-04;;;;;;;;0.0;;115;
456530;2010-12-05;;;;;;;;0.0;;115;
456531;2010-12-06;;;;;;;;0.0;;115;
456532;2010-12-07;;;;;;;;0.0;;115;
456533;2010-12-08;;;;;;;;0.0;;115;
456534;2010-12-09;;;;;;;;0.0;;115;
456535;2010-12-10;28.6;34.9;20.9;28.3;10.0;40.2;1011.9;0.0;;115;W
456536;2010-12-11;24.6;33.5;17.2;59.6;9.9;43.5;1009.8;1.3;;115;SW
456537;2010-12-12;25.5;35.7;18.5;54.1;5.7;37.0;1008.6;4.0;;115;SW
456538;2011-03-01;15.8;25.2;9.4;48.0;8.5;51.5;1010.2;0.0;177.7;115;WSW
456539;2011-03-02;15.6;22.8;8.7;53.1;1.7;20.9;1011.5;0.0;125.3;115;WSW
456540;2011-03-03;14.6;23.7;4.8;48.5;5.0;40.2;1009.1;2.8;169.2;115;NE
456541;2011-03-04;13.7;18.6;9.7;51.4;12.5;56.3;1006.8;3.0;182.0;115;ENE
456542;2011-03-05;14.6;21.8;6.3;43.0;7.2;32.2;1013.7;0.0;199.3;115;NE
456543;2011-03-06;19.0;28.4;10.1;49.4;2.9;38.6;1007.1;0.0;158.8;115;
456544;2011-03-07;18.6;26.6;9.1;47.1;5.9;43.5;1007.5;0.0;167.1;115;ESE
456545;2011-03-08;18.4;26.6;10.3;51.9;3.1;37.0;1003.1;0.0;175.1;115;NE
456546;2011-03-09;13.7;16.7;10.2;49.5;10.4;49.9;1003.4;0.0;188.6;115;
456547;2011-03-10;;;;;;;;;;115;
456548;2011-04-01;12.7;19.8;1.2;40.5;6.6;38.6;1004.9;0.0;2269.0;115;ENE
456549;2011-04-02;13.6;17.7;4.4;33.1;14.1;59.5;1005.9;0.0;2948.0;115;ENE
456550;2011-04-03;11.7;24.3;-1.1;47.4;4.7;41.8;1011.7;0.0;2567.0;115;NE
456551;2011-04-04;15.1;27.3;4.2;52.8;2.4;29.0;1006.6;0.0;2719.0;115;NE
456552;2011-04-05;11.3;16.8;5.2;52.3;2.8;37.0;1011.5;0.0;899.0;115;NNE
456553;2011-04-06;7.3;16.7;-1.1;50.8;1.5;19.3;1025.9;0.0;2731.0;115;NNE
456554;2011-04-07;7.2;18.7;-2.3;54.8;0.9;12.9;1026.7;0.0;2702.0;115;NE
456555;2011-04-08;6.6;16.4;-2.5;62.4;9.1;57.9;1026.3;0.0;2656.0;115;NNW
456556;2011-05-01;5.0;17.4;-4.9;52.0;1.5;22.5;1025.7;0.0;2652.0;115;
456557;2011-05-02;6.4;19.9;-4.7;39.3;0.6;9.7;1018.4;0.0;2498.0;115;
456558;2011-05-03;8.4;18.6;-2.4;51.9;3.8;41.8;1007.9;0.0;1100.0;115;
456559;2011-05-04;12.9;24.2;1.5;51.6;14.1;69.2;1000.7;0.0;2436.0;115;NNE
456560;2011-05-05;11.8;15.8;7.8;29.2;12.1;53.1;1008.6;0.0;2336.0;115;NE
456561;2011-05-06;11.2;22.5;-1.1;46.8;4.6;43.5;1008.9;0.0;1849.0;115;NE
456562;2011-05-07;11.8;20.2;1.3;49.7;9.8;59.5;1001.9;0.0;1025.0;115;
456563;2011-05-08;5.3;14.9;-5.2;44.7;2.2;29.0;1015.0;0.0;2272.0;115;N
456564;2011-05-09;8.6;17.6;2.5;43.5;0.1;11.3;1001.9;0.0;1242.0;115;ENE
456565;2011-05-10;16.1;19.2;10.6;27.3;11.6;46.7;999.4;0.0;1424.0;115;ENE
456566;2011-05-11;11.2;18.7;4.6;39.8;5.2;33.8;1015.8;0.0;2107.0;115;NE
456567;2011-05-12;8.9;19.1;0.4;51.7;4.2;24.1;1016.6;0.0;1417.0;115;WSW
456568;2011-05-13;12.7;20.2;6.4;47.9;3.4;24.1;1016.8;0.0;2016.0;115;N
456569;2011-05-14;8.8;18.8;0.5;67.4;2.5;16.1;1023.3;0.0;2096.0;115;N
456570;2011-05-15;10.5;19.3;5.9;73.4;2.9;19.3;1017.3;0.0;1750.0;115;WSW
456571;2011-05-16;9.4;19.8;2.6;68.7;1.3;19.3;1013.9;0.0;1887.0;115;NE
456572;2011-05-17;10.5;20.3;2.2;65.3;1.0;16.1;1012.4;0.0;1946.0;115;NE
456573;2011-05-18;9.8;17.4;5.1;58.1;2.7;40.2;1006.0;0.3;940.0;115;W
456574;2011-05-19;7.7;9.2;6.6;84.1;3.3;22.5;1005.3;5.3;560.0;115;NNE
456575;2011-05-20;5.6;12.3;0.4;52.8;5.2;30.6;1012.9;0.0;1997.0;115;
456576;2011-05-21;4.3;13.5;-2.4;56.3;2.1;22.5;1007.9;0.0;1506.0;115;
456577;2011-05-22;3.2;9.5;-1.4;64.1;3.3;20.9;1014.8;0.0;1931.0;115;ENE
456578;2011-05-23;11.3;17.6;3.3;42.6;6.4;43.5;1007.4;0.0;725.0;115;
456579;2011-05-24;10.2;18.8;1.3;55.1;1.2;17.7;1005.8;0.0;1457.0;115;ENE
456580;2011-05-25;10.5;15.7;-0.1;45.3;8.5;46.7;1019.0;0.0;1765.0;115;NNE
456581;2011-05-26;8.8;15.8;-0.1;59.3;12.1;54.7;1022.6;0.0;1637.0;115;SSW
456582;2011-05-27;12.2;17.8;8.5;57.4;11.6;32.2;1014.6;0.0;1349.0;115;SW
456583;2011-05-28;9.9;15.4;-0.1;53.7;6.3;37.0;1016.5;0.5;1736.0;115;NE
456584;2011-05-29;4.1;15.0;-5.8;65.3;5.0;29.0;1022.3;0.0;1732.0;115;NE
456585;2011-05-30;6.9;16.1;0.6;73.7;1.4;17.7;1017.2;0.0;1755.0;115;WSW
456586;2011-05-31;6.4;14.6;0.4;72.4;1.7;16.1;1017.6;0.0;1428.0;115;WNW
456587;2011-06-01;5.9;14.3;-1.8;76.3;2.6;33.8;1011.7;0.0;1511.0;115;NNW
456588;2011-06-02;3.6;10.4;-1.9;73.5;4.5;29.0;1019.7;0.0;1718.0;115;
456589;2011-06-03;0.2;9.9;-8.3;69.1;0.5;11.3;1026.2;0.0;1724.0;115;NNE
456590;2011-06-04;4.8;15.0;-2.0;70.5;3.5;19.3;1016.4;0.0;1343.0;115;WSW
456591;2011-06-05;6.2;10.4;3.3;69.9;3.8;20.9;1012.0;0.0;870.0;115;NE
456592;2011-06-06;5.3;12.8;-0.9;76.2;0.2;11.3;1010.3;0.0;1451.0;115;NE
456593;2011-06-07;12.2;15.3;6.1;54.6;9.5;40.2;996.3;2.3;117.0;115;ESE
456594;2011-06-08;11.6;15.5;5.2;44.4;8.9;51.5;997.8;0.0;1040.0;115;
456595;2011-06-09;8.9;13.0;5.3;56.9;7.2;35.4;1008.8;0.0;1473.0;115;NNE
456596;2011-06-10;14.4;18.7;7.6;47.7;6.1;46.7;1000.5;0.0;999.0;115;
456597;2011-06-11;11.1;15.3;8.2;35.2;11.2;56.3;1003.8;0.0;1362.0;115;ENE
456598;2011-06-12;8.1;11.6;2.9;47.4;8.0;46.7;1011.8;0.0;1029.0;115;NNE
456599;2011-06-13;3.2;13.0;-4.8;54.9;1.5;14.5;1017.3;0.0;1439.0;115;NNW
456600;2011-06-14;6.8;12.4;1.3;43.3;1.2;16.1;1007.1;0.0;775.0;115;WSW
456601;2011-06-15;3.9;10.2;0.2;59.8;0.9;12.9;1007.5;0.0;725.0;115;NNE
456602;2011-06-16;2.4;13.0;-3.4;69.8;0.3;11.3;1009.5;0.0;1192.0;115;NNW
456603;2011-06-17;3.3;12.8;-5.4;69.7;6.4;30.6;1014.3;0.0;1099.0;115;SW
456604;2011-06-18;9.9;12.0;8.2;58.3;16.0;46.7;1003.5;0.0;662.0;115;SW
456605;2011-06-19;7.7;15.3;1.3;63.1;4.3;29.0;1005.9;0.0;1366.0;115;SW
456606;2011-06-20;2.2;11.6;-3.3;77.0;0.5;12.9;1016.4;0.0;1413.0;115;N
456607;2011-06-21;2.8;14.4;-5.0;62.9;2.3;25.7;1017.2;0.0;1420.0;115;NNE
456608;2011-06-22;3.0;16.3;-5.3;58.3;0.2;9.7;1015.8;0.0;1441.0;115;NNE
456609;2011-06-23;5.0;12.1;-2.3;55.5;3.1;25.7;1012.4;0.0;1050.0;115;NNE
456610;2011-06-24;2.5;7.8;-6.4;69.4;5.9;24.1;1025.3;0.0;1376.0;115;NNE
456611;2011-06-25;-2.6;7.5;-10.8;61.5;1.2;20.9;1028.5;0.0;1473.0;115;NE
456612;2011-06-26;4.4;17.2;-5.4;54.0;1.5;29.0;1017.3;0.0;1320.0;115;
456613;2011-06-27;9.6;15.8;1.3;51.3;6.8;38.6;1012.8;0.0;1329.0;115;ENE
456614;2011-06-28;7.8;13.5;-0.3;64.7;8.3;40.2;1005.7;0.3;963.0;115;S
456615;2011-06-29;7.0;11.2;2.1;54.4;9.8;53.1;997.3;0.0;1254.0;115;ENE
456616;2011-06-30;1.1;4.4;-4.5;57.0;12.8;54.7;1011.7;0.0;1316.0;115;NE
456617;2011-07-01;0.5;7.4;-7.4;61.7;6.4;35.4;1021.3;0.0;1127.0;115;NE
456618;2011-07-02;2.3;6.1;-3.7;66.0;10.3;40.2;1028.3;0.0;1411.0;115;NNE
456619;2011-07-03;-0.3;10.9;-6.4;62.7;1.9;16.1;1024.4;0.0;1607.0;115;NNE
456620;2011-07-04;1.9;8.8;-4.2;61.8;8.3;40.2;1019.5;0.0;1504.0;115;N
456621;2011-07-05;-0.2;9.5;-9.6;60.0;0.7;12.9;1019.6;0.0;1606.0;115;N
456622;2011-07-06;4.9;15.5;-3.9;52.8;2.5;29.0;1012.4;0.0;1454.0;115;NE
456623;2011-07-07;10.8;20.1;1.8;57.0;4.1;41.8;1010.9;0.0;1206.0;115;NE
456624;2011-07-08;10.1;15.4;3.5;64.9;0.4;12.9;1004.5;0.0;631.0;115;N
456625;2011-07-09;12.0;17.7;8.2;45.1;4.6;41.8;1001.0;0.0;680.0;115;NNE
456626;2011-07-10;5.9;11.4;-2.9;57.9;;;1009.6;0.0;1265.0;115;
456627;2011-07-11;10.4;18.6;1.7;57.8;;;1003.0;0.0;1416.0;115;
456628;2011-07-12;11.0;16.4;2.9;40.1;;;1009.6;0.0;1377.0;115;
456629;2011-07-13;11.6;17.6;2.7;42.1;;;1004.7;0.0;1215.0;115;
456630;2011-07-14;9.9;15.0;2.7;51.0;;;998.2;0.0;811.0;115;
456631;2011-07-15;4.2;10.8;-0.4;66.6;;;1000.2;0.8;1023.0;115;
456632;2011-07-16;2.9;8.9;-0.9;68.8;3.3;35.4;1010.7;0.0;1360.0;115;NE
456633;2011-07-17;1.8;6.8;-3.3;78.0;6.0;25.7;1027.7;0.8;1525.0;115;NE
456634;2011-07-18;-0.1;10.4;-8.8;69.4;0.5;14.5;1026.6;0.0;1797.0;115;ENE
456635;2011-07-19;0.4;8.3;-4.4;64.6;0.7;16.1;1016.4;0.0;1488.0;115;ENE
456636;2011-07-20;4.2;13.5;-6.1;56.7;0.9;25.7;1007.9;0.0;1389.0;115;ENE
456637;2011-07-21;12.0;17.5;5.7;43.1;3.0;45.1;1006.1;0.0;1275.0;115;ENE
456638;2011-07-22;10.7;17.0;1.8;48.4;3.3;32.2;1008.6;0.0;890.0;115;ESE
456639;2011-07-23;11.3;17.3;5.4;36.5;5.6;37.0;1012.2;0.0;1943.0;115;ENE
456640;2011-07-24;12.4;17.7;8.9;44.8;6.8;29.0;1003.9;0.0;964.0;115;SW
456641;2011-07-25;10.6;16.3;4.2;41.2;6.5;48.3;1003.7;0.0;1435.0;115;NE
456642;2011-07-26;6.1;11.1;1.2;53.6;4.2;24.1;1012.7;0.0;1130.0;115;NNE
456643;2011-07-27;9.7;16.7;1.1;45.1;6.4;37.0;1004.1;0.0;1266.0;115;SW
456644;2011-07-28;3.3;9.7;-2.7;71.2;8.5;37.0;1014.4;0.0;1236.0;115;NNE
456645;2011-07-29;1.8;6.8;-5.1;71.4;7.8;30.6;1026.8;0.0;1631.0;115;N
456646;2011-07-30;-2.7;7.6;-10.9;62.8;2.3;20.9;1023.7;0.0;2172.0;115;N
456647;2011-07-31;0.7;14.4;-11.6;44.8;2.3;35.4;1016.3;0.0;2118.0;115;ENE
456648;2011-08-01;9.6;14.8;1.6;30.3;7.6;40.2;1010.3;0.0;1328.0;115;ENE
456649;2011-08-02;9.0;14.2;3.4;45.3;9.3;45.1;1010.3;0.0;2130.0;115;N
456650;2011-08-03;4.2;9.5;-0.6;72.5;7.4;43.5;1021.1;0.0;1853.0;115;NNE
456651;2011-08-04;4.4;12.6;-1.4;66.0;6.4;40.2;1008.3;0.0;1600.0;115;WNW
456652;2011-08-05;5.2;14.0;-3.0;60.9;3.2;32.2;1000.2;0.0;2225.0;115;ENE
456653;2011-08-06;5.4;11.6;-1.9;55.2;3.8;24.1;1011.9;0.0;2246.0;115;N
456654;2011-08-07;5.5;9.7;1.0;80.0;6.9;32.2;1022.8;0.5;1557.0;115;NNW
456655;2011-08-08;9.5;12.1;5.7;84.8;14.6;37.0;1020.2;5.6;946.0;115;SW
456656;2011-08-09;11.6;13.3;10.4;80.8;17.2;46.7;1010.1;2.0;208.0;115;SW
456657;2011-08-10;11.2;17.8;1.8;54.3;4.9;25.7;1005.8;0.0;2369.0;115;SSE
456658;2011-08-11;11.1;17.3;3.3;49.8;5.3;37.0;1000.0;0.0;2404.0;115;ESE
456659;2011-08-12;9.9;14.7;4.5;42.0;11.1;56.3;1005.2;0.0;2529.0;115;
456660;2011-08-13;5.8;12.9;-0.4;59.8;2.1;22.5;1019.1;0.0;2638.0;115;NE
456661;2011-08-14;5.5;14.2;-2.6;54.6;2.3;29.0;1015.4;0.0;2681.0;115;ENE
456662;2011-08-15;4.0;13.3;-4.6;55.3;0.5;14.5;1013.3;0.0;2672.0;115;
456663;2011-08-16;5.1;12.4;-2.7;63.3;6.9;33.8;1013.1;0.0;2172.0;115;SE
456664;2011-08-17;6.8;12.4;1.2;62.4;3.0;30.6;1010.1;0.3;2319.0;115;ENE
456665;2011-08-18;4.3;10.8;-1.8;64.0;5.6;37.0;1019.6;0.5;2041.0;115;N
456666;2011-08-19;4.7;12.0;-1.6;49.9;10.0;51.5;1025.2;0.0;2996.0;115;N
456667;2011-08-20;3.5;8.7;-1.8;59.9;6.7;33.8;1031.3;0.0;2245.0;115;NNE
456668;2011-08-21;3.0;14.0;-6.1;56.7;1.1;19.3;1027.8;0.0;3164.0;115;SW
456669;2011-08-22;7.8;17.5;-0.9;38.1;4.3;25.7;1016.7;0.0;2865.0;115;ENE
456670;2011-08-23;9.0;13.3;4.7;50.1;1.7;17.7;1015.0;0.0;1618.0;115;ENE
456671;2011-08-24;6.8;11.3;-1.4;49.0;6.7;35.4;1018.2;0.0;3234.0;115;NNE
456672;2011-08-25;4.1;12.3;-6.9;53.7;9.3;37.0;1021.4;0.0;2616.0;115;S
456673;2011-08-26;9.9;12.4;7.1;44.9;15.4;51.5;1011.2;0.0;1629.0;115;SSW
456674;2011-08-27;11.7;16.9;2.7;43.2;10.5;48.3;1007.1;0.0;3050.0;115;NE
456675;2011-08-28;7.7;16.7;-2.5;42.3;2.7;30.6;1007.8;0.0;3184.0;115;NE
456676;2011-08-29;11.2;16.4;5.2;36.9;10.7;51.5;1002.1;0.0;2259.0;115;NE
456677;2011-08-30;7.1;12.0;0.4;58.6;12.5;46.7;1018.3;0.5;2766.0;115;N
456678;2011-08-31;5.2;15.0;-5.3;68.0;11.4;43.5;1025.4;0.0;2831.0;115;SSW
456679;2011-09-01;13.4;20.7;7.3;47.3;19.1;59.5;1012.0;0.0;3199.0;115;
456680;2011-09-02;13.0;21.3;2.7;40.3;2.4;32.2;1006.2;0.0;3540.0;115;
456681;2011-09-03;12.0;15.8;5.7;33.8;7.2;45.1;1007.1;0.0;3571.0;115;
456682;2011-09-04;9.1;13.0;2.8;32.8;8.5;46.7;1008.4;0.0;2904.0;115;
456683;2011-09-05;7.4;11.4;3.1;35.8;16.0;49.9;1009.9;0.0;2729.0;115;
456684;2011-09-06;8.3;15.0;-2.8;37.8;8.7;38.6;1013.4;0.0;3786.0;115;
456685;2011-09-07;11.0;18.4;2.7;37.3;7.0;37.0;1012.5;0.0;3410.0;115;
456686;2011-09-08;10.2;18.6;3.8;46.7;6.8;45.1;1006.6;1.0;3017.0;115;
456687;2011-09-09;7.4;15.1;-1.9;48.6;1.4;37.0;1004.0;1.3;3228.0;115;
456688;2011-09-10;9.0;14.7;4.1;52.5;6.2;38.6;1015.2;0.0;4044.0;115;
456689;2011-09-11;14.4;20.7;6.1;31.1;9.2;53.1;1008.1;0.0;3875.0;115;
456690;2011-09-12;12.3;17.3;7.3;26.2;13.2;67.6;1014.0;0.0;4181.0;115;
456691;2011-09-13;8.8;16.4;-2.0;34.0;4.0;32.2;1022.4;0.0;4346.0;115;
456692;2011-09-14;15.7;25.1;7.2;29.3;11.3;45.1;1011.1;0.0;3468.0;115;
456693;2011-09-15;17.8;25.9;7.4;24.5;5.4;46.7;1003.2;0.0;1606.0;115;
456694;2011-09-16;14.9;18.3;10.4;30.4;8.4;37.0;1009.6;0.0;3598.0;115;
456695;2011-09-17;10.9;18.6;2.7;34.5;4.7;33.8;1024.0;0.0;4526.0;115;
456696;2011-09-18;13.5;25.2;1.3;31.1;4.1;30.6;1019.4;0.0;4653.0;115;
456697;2011-09-19;12.5;21.9;5.3;39.6;7.9;40.2;1018.4;0.0;4339.0;115;
456698;2011-09-20;12.0;20.1;5.5;62.4;5.5;25.7;1015.8;0.0;1992.0;115;
456699;2011-09-21;8.0;13.5;3.8;66.0;10.8;48.3;1017.2;0.0;3470.0;115;
456700;2011-09-22;7.0;11.7;3.8;55.5;10.3;37.0;1028.1;0.0;3223.0;115;
456701;2011-09-23;12.8;22.0;3.3;44.5;10.1;48.3;1017.0;0.0;4327.0;115;
456702;2011-09-24;18.4;23.4;13.7;29.2;10.7;41.8;1008.1;0.0;3701.0;115;
456703;2011-09-25;14.2;20.7;3.7;29.8;6.3;35.4;1014.1;0.0;3973.0;115;
456704;2011-09-26;10.3;17.9;3.1;50.7;9.1;37.0;1023.4;0.0;4095.0;115;
456705;2011-09-27;12.7;17.3;8.7;63.6;13.9;38.6;1014.5;0.0;2528.0;115;
456706;2011-09-28;12.5;19.1;7.3;65.1;4.4;40.2;1006.5;0.2;3113.0;115;
456707;2011-09-29;11.7;19.4;3.9;52.8;7.8;48.3;1010.2;0.0;5106.0;115;
456708;2011-09-30;10.6;19.5;0.5;52.5;5.1;32.2;1013.1;0.0;5433.0;115;
456709;2011-10-01;9.8;11.3;8.0;74.5;5.3;25.7;1013.5;8.0;1045.0;115;
456710;2011-10-02;9.5;14.6;6.6;82.4;3.4;24.1;1021.5;0.2;3183.0;115;
456711;2011-10-03;11.3;18.6;5.8;62.6;13.5;46.7;1016.4;0.0;4185.0;115;
456712;2011-10-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115;
456713;2011-10-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115;
456714;2011-10-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6;0.0;115;
456715;2011-10-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.2;0.0;115;
456716;2011-10-08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.2;0.0;115;
456717;2011-10-09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115;
456718;2011-10-10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115;
456719;2011-10-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115;
456720;2011-10-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;115;
456721;2011-10-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115;
456722;2011-10-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115;
456723;2011-10-15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;115;
456724;2011-10-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115;
456725;2011-10-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115;
456726;2011-10-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;115;
456727;2011-10-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115;
456728;2011-10-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115;
456729;2011-10-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115;
456730;2011-10-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115;
456731;2011-10-23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115;
456732;2011-10-24;10.7;21.7;1.3;54.6;0.8;37.0;1019.4;0.0;0.0;115;
456733;2011-10-25;13.8;22.9;5.2;44.0;8.8;40.2;1014.6;0.0;0.0;115;SW
456734;2011-10-26;14.2;25.4;6.0;47.8;10.0;38.6;1005.7;0.0;0.0;115;SW
456735;2011-10-27;16.4;21.8;11.4;37.6;8.7;45.1;1001.4;0.0;0.0;115;SW
456736;2011-10-28;15.3;25.4;3.5;41.1;2.0;25.7;1010.2;0.0;0.0;115;NNE
456737;2011-10-29;15.8;23.6;5.9;39.5;9.2;53.1;1015.2;0.0;0.0;115;N
456738;2011-10-30;17.5;31.1;8.6;46.1;4.2;29.0;1010.2;0.0;0.0;115;SW
456739;2011-10-31;26.1;28.4;24.5;16.2;10.6;35.4;1004.0;0.0;0.0;115;SW
456740;2011-11-01;22.7;26.8;18.7;33.9;14.8;48.3;1002.6;1.5;;115;SW
456741;2011-11-02;19.4;25.2;13.5;38.6;3.9;37.0;1004.6;0.5;;115;NE
456742;2011-11-03;15.8;24.2;10.6;39.5;3.3;29.0;1009.5;0.0;;115;N
456743;2011-11-04;18.2;23.8;11.8;26.0;6.4;40.2;1003.2;0.0;;115;WSW
456744;2011-11-05;17.3;23.3;9.9;27.8;8.6;45.1;1000.7;0.0;;115;ENE
456745;2011-11-06;15.5;19.4;11.2;54.4;3.1;35.4;1003.7;0.3;;115;NNE
456746;2011-11-07;18.3;24.1;11.4;47.7;2.6;29.0;998.0;0.0;;115;NNE
456747;2011-11-08;18.8;25.0;9.7;31.5;9.9;51.5;996.7;0.0;;115;NE
456748;2011-11-09;19.7;26.2;10.9;26.1;13.8;54.7;997.8;0.0;;115;NE
456749;2011-11-10;16.7;22.9;5.2;26.7;11.5;56.3;1002.6;0.0;;115;NE
456750;2011-11-11;18.2;26.4;8.7;30.1;5.5;35.4;1001.3;0.0;;115;NE
456751;2011-11-12;21.4;27.7;11.4;25.8;6.3;38.6;1000.9;0.0;;115;NNE
456752;2011-11-13;17.4;24.1;10.4;35.8;7.0;41.8;1008.7;0.0;;115;NE
456753;2011-11-14;10.5;16.9;4.0;62.2;7.4;45.1;1014.5;2.3;;115;N
456754;2011-11-15;18.0;25.6;7.1;36.8;9.7;45.1;1010.9;0.0;;115;W
456755;2011-12-01;17.2;27.8;5.3;51.3;8.3;37.0;1007.2;0.0;8390.7;115;WSW
456756;2011-12-02;21.7;31.7;13.5;46.8;6.9;41.8;998.7;0.0;7684.8;115;
456757;2011-12-03;19.2;26.4;9.9;48.8;3.2;40.2;1003.0;0.0;6156.5;115;N
456758;2011-12-04;21.0;28.4;13.7;42.7;2.6;25.7;1005.8;0.0;7289.8;115;N
456759;2011-12-05;19.3;28.1;10.2;39.6;5.7;38.6;1008.0;0.0;7668.0;115;NNE
456760;2011-12-06;20.4;31.8;7.9;43.6;7.7;37.0;1008.1;0.0;8516.3;115;SW
456761;2011-12-07;17.7;21.3;10.4;42.7;10.5;45.1;1015.4;0.0;0.0;115;SSE
456762;2011-12-08;16.9;25.9;4.6;52.0;10.5;41.8;1015.1;0.0;0.0;115;
456763;2011-12-09;23.9;32.8;15.4;45.4;9.6;48.3;1003.2;0.0;0.0;115;N
456764;2011-12-10;21.8;27.9;13.9;40.4;9.7;37.0;1000.6;0.0;0.0;115;N
456765;2011-12-11;18.1;24.9;11.6;36.6;9.9;38.6;1007.9;0.0;0.0;115;SW
456766;2011-12-12;18.9;26.9;8.6;44.0;6.5;27.4;1014.1;0.0;0.0;115;
456767;2011-12-13;21.4;29.5;11.8;35.1;10.7;49.9;1015.6;0.0;0.0;115;NE
